,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target_00,target_01
848,3.144,4.6299999960000005,8380495.000000001,23.112750000000002,119.10418333333334,60369.0,60369.0,864.653,561.15,857.6809999999999,138700.0,99800.0,745900.0,102000.0,0.12493,0.247,0.953,0.991
849,4.161,6.173333328,14725273.000000002,25.791216666666667,130.2989,113808.0,113808.0,919.0219999999999,561.15,883.746,165500.0,99800.0,886600.0,102200.0,0.17373999999999998,0.344,0.953,0.991
850,5.14,7.71666666,21638392.000000004,32.07233333333333,141.7744833333333,175329.0,175329.0,987.332,561.15,915.116,207500.00000000003,99800.0,1101900.0,102600.0,0.25404,0.503,0.953,0.991
851,6.175,9.259999992000001,29796746.0,38.45433333333334,147.36025,246298.0,246298.0,1054.22,561.15,945.2429999999999,249700.0,99800.0,1314300.0,103000.0,0.34524,0.684,0.953,0.991
852,7.148,10.803333324,38977623.99999999,44.6346,152.31635,332028.0,332028.0,1109.333,561.15,969.4,295600.0,99800.0,1541600.0,103499.99999999999,0.44478,0.881,0.953,0.991
853,8.206,12.346666656,50996790.0,51.46013333333334,155.37493333333333,438021.0,438021.0,1206.779,561.15,1011.356,356400.0,99800.0,1830200.0,104099.99999999999,0.60783,1.203,0.953,0.991
854,9.3,13.889999988,72774824.00000001,59.34065,163.12126666666666,644961.0,644961.0,1371.208,561.15,1058.8980000000001,448200.0,99800.0,2239600.0,104900.0,0.90633,1.794,0.953,0.991
855,1.138,1.543333332,2341702.0,21.812966666666668,111.51188333333333,5348.0,5348.0,812.9119999999999,561.15,831.8629999999999,116700.0,99800.0,629300.0,101899.99999999999,0.31173,0.191,0.953,0.992
856,2.088,3.086666664,4513013.0,22.406783333333333,114.08688333333333,22374.0,22374.0,835.6469999999999,561.15,841.7769999999999,124800.0,99800.0,671800.0,101899.99999999999,0.23276,0.213,0.953,0.992
857,3.144,4.6299999960000005,8380576.999999999,23.112750000000002,119.14736666666666,60364.0,60364.0,863.8489999999999,561.15,857.533,138700.0,99800.0,745100.0,102000.0,0.12458999999999999,0.247,0.953,0.992
858,4.161,6.173333328,14725298.0,25.79123333333333,130.33268333333334,113811.0,113811.0,918.154,561.15,883.587,165500.0,99800.0,885699.9999999999,102200.0,0.17332999999999998,0.343,0.953,0.992
859,5.14,7.71666666,21638607.999999996,32.07235,141.78975,175305.0,175305.0,986.374,561.15,914.937,207500.00000000003,99800.0,1100800.0,102600.0,0.25349,0.502,0.953,0.992
860,6.175,9.259999992000001,29797053.0,38.45425,147.37748333333332,246362.0,246362.0,1053.1390000000001,561.15,945.026,249700.0,99800.0,1312900.0,103000.0,0.34453000000000006,0.682,0.953,0.992
861,7.148,10.803333324,38977333.0,44.63458333333333,152.32478333333333,332065.0,332065.0,1108.32,561.15,969.233,295500.0,99800.0,1539900.0,103499.99999999999,0.44398000000000004,0.879,0.953,0.992
862,8.206,12.346666656,50996151.0,51.459983333333334,155.38108333333332,438099.0,438099.0,1205.7579999999998,561.15,1011.1999999999999,356300.0,99800.0,1828200.0,104099.99999999999,0.6068600000000001,1.201,0.953,0.992
863,9.3,13.889999988,72775436.0,59.34061666666666,163.13348333333334,644841.0,644841.0,1370.3400000000001,561.15,1058.7649999999999,448100.0,99800.0,2236900.0,104900.0,0.9053,1.792,0.953,0.992
864,1.138,1.543333332,1093178.0,21.938666666666666,111.60646666666666,5745.0,5745.0,769.276,561.15,825.376,112400.00000000001,99800.0,603600.0,101899.99999999999,0.24886,0.137,0.953,0.993
865,2.088,3.086666664,4463668.0,22.406599999999997,114.12911666666668,22365.0,22365.0,833.54,561.15,841.448,124700.00000000001,99800.0,670400.0,101899.99999999999,0.23207,0.211,0.953,0.993
866,3.144,4.6299999960000005,8380698.0,23.11276666666667,119.19059999999999,60373.0,60373.0,863.047,561.15,857.385,138700.0,99800.0,744400.0,102000.0,0.12426000000000001,0.246,0.953,0.993
867,4.161,6.173333328,14725470.0,25.791249999999998,130.3667,113811.0,113811.0,917.289,561.15,883.429,165400.0,99800.0,884800.0000000001,102200.0,0.17291,0.342,0.953,0.993
868,5.14,7.71666666,21638522.999999996,32.0724,141.8049,175337.0,175337.0,985.4159999999999,561.15,914.7579999999999,207399.99999999997,99800.0,1099700.0,102600.0,0.25293,0.501,0.953,0.993
869,6.175,9.259999992000001,29797301.0,38.454116666666664,147.39465,246286.0,246286.0,1052.061,561.15,944.81,249600.0,99800.0,1311600.0,103000.0,0.34381999999999996,0.681,0.953,0.993
870,7.148,10.803333324,38977006.0,44.6346,152.3332,332099.0,332099.0,1107.31,561.15,969.066,295500.0,99800.0,1538200.0,103499.99999999999,0.44319000000000003,0.877,0.953,0.993
871,8.206,12.346666656,50995395.0,51.459666666666664,155.38761666666664,437992.0,437992.0,1204.732,561.15,1011.0459999999999,356200.0,99800.0,1826100.0,104099.99999999999,0.6059,1.2,0.953,0.993
872,9.3,13.889999988,72776400.0,59.34065,163.14575000000002,645070.0,645070.0,1369.4769999999999,561.15,1058.6329999999998,447900.0,99800.0,2234300.0,104900.0,0.9042700000000001,1.79,0.953,0.993
873,1.138,1.543333332,511214.0,22.080883333333333,111.72401666666666,6195.0,6195.0,744.3679999999999,561.15,821.885,110200.00000000001,99800.0,590200.0,101899.99999999999,0.18910000000000002,0.105,0.953,0.994
874,2.088,3.086666664,4094815.0,22.41685,114.17641666666667,22464.0,22464.0,822.2139999999999,561.15,839.7669999999999,123500.00000000001,99800.0,663100.0,101899.99999999999,0.22288,0.197,0.953,0.994
875,3.144,4.6299999960000005,8380778.0,23.112783333333333,119.2338,60376.0,60376.0,862.247,561.15,857.237,138700.0,99800.0,743700.0,102000.0,0.12393000000000001,0.245,0.953,0.994
876,4.161,6.173333328,14725496.000000002,25.791249999999998,130.40056666666666,113812.0,113812.0,916.425,561.15,883.27,165400.0,99800.0,883900.0,102200.0,0.17249,0.341,0.953,0.994
877,5.14,7.71666666,21638729.0,32.072433333333336,141.82018333333332,175351.0,175351.0,984.463,561.15,914.5799999999999,207399.99999999997,99800.0,1098600.0,102600.0,0.25239,0.5,0.953,0.994
878,6.175,9.259999992000001,29797479.0,38.45398333333333,147.41174999999998,246284.0,246284.0,1050.987,561.15,944.593,249600.0,99800.0,1310200.0,103000.0,0.34312,0.679,0.953,0.994
879,7.148,10.803333324,38976773.0,44.6346,152.34163333333333,332045.0,332045.0,1106.3029999999999,561.15,968.9,295400.0,99800.0,1536600.0,103499.99999999999,0.44239,0.876,0.953,0.994
880,8.206,12.346666656,50995069.0,51.45948333333333,155.39425,438099.0,438099.0,1203.712,561.15,1010.894,356200.0,99800.0,1824100.0,104099.99999999999,0.60495,1.198,0.953,0.994
881,9.3,13.889999988,72777345.99999999,59.34065,163.15793333333335,645121.0,645121.0,1368.616,561.15,1058.502,447800.0,99800.0,2231600.0,104900.0,0.90325,1.788,0.953,0.994
882,1.138,1.543333332,268738.0,22.270516666666666,111.88156666666667,6807.0,6807.0,728.7639999999999,561.15,820.105,109300.0,99800.0,583600.0,101899.99999999999,0.12542,0.082,0.953,0.995
883,2.088,3.086666664,4287625.0,22.412333333333333,114.21724999999999,22421.0,22421.0,826.927,561.15,840.411,124100.00000000001,99800.0,665900.0,101899.99999999999,0.22765999999999997,0.203,0.953,0.995
884,3.144,4.6299999960000005,8380925.999999999,23.112783333333333,119.2771,60375.0,60375.0,861.448,561.15,857.0889999999999,138700.0,99800.0,743000.0,102000.0,0.12359,0.245,0.953,0.995
885,4.161,6.173333328,14725643.999999998,25.79126666666667,130.4346,113815.0,113815.0,915.5649999999999,561.15,883.112,165400.0,99800.0,883000.0,102200.0,0.17207999999999998,0.341,0.953,0.995
886,5.14,7.71666666,21638763.0,32.072449999999996,141.8354,175312.0,175312.0,983.51,561.15,914.4019999999999,207399.99999999997,99800.0,1097400.0,102600.0,0.25184,0.499,0.953,0.995
887,6.175,9.259999992000001,29797662.0,38.45385,147.42886666666666,246291.0,246291.0,1049.916,561.15,944.3779999999999,249600.0,99800.0,1308900.0,103000.0,0.34241,0.678,0.953,0.995
888,7.148,10.803333324,38976439.0,44.63463333333333,152.35005,332092.0,332092.0,1105.298,561.15,968.735,295300.0,99800.0,1534900.0,103499.99999999999,0.4416,0.874,0.953,0.995
889,8.206,12.346666656,50994935.99999999,51.45935,155.40091666666666,438110.0,438110.0,1202.695,561.15,1010.7429999999999,356100.0,99800.0,1822000.0,104099.99999999999,0.604,1.196,0.953,0.995
890,9.3,13.889999988,72778649.0,59.340583333333335,163.17013333333335,645113.0,645113.0,1367.759,561.15,1058.3719999999998,447700.00000000006,99800.0,2229000.0,104900.0,0.90223,1.786,0.953,0.995
891,1.138,1.543333332,354491.0,22.51905,112.08585,7637.0,7637.0,723.6569999999999,561.15,820.4399999999999,109800.00000000001,99800.0,584900.0,101899.99999999999,0.03963,0.07,0.953,0.996
892,2.088,3.086666664,3966444.0,22.42625,114.26686666666666,22566.0,22566.0,816.786,561.15,838.862,123100.00000000001,99800.0,659300.0,101899.99999999999,0.21965,0.191,0.953,0.996
893,3.144,4.6299999960000005,8380985.000000001,23.1128,119.32029999999999,60374.0,60374.0,860.651,561.15,856.942,138700.0,99800.0,742300.0,102000.0,0.12326000000000001,0.244,0.953,0.996
894,4.161,6.173333328,14725665.0,25.791283333333336,130.4685,113809.0,113809.0,914.7049999999999,561.15,882.954,165400.0,99800.0,882100.0,102200.0,0.17166,0.34,0.953,0.996
895,5.14,7.71666666,21639173.0,32.07248333333333,141.85078333333334,175306.0,175306.0,982.563,561.15,914.225,207300.0,99800.0,1096300.0,102600.0,0.25129,0.497,0.953,0.996
896,6.175,9.259999992000001,29797861.0,38.45375,147.44601666666668,246295.0,246295.0,1048.848,561.15,944.163,249500.0,99800.0,1307500.0,103000.0,0.34171,0.677,0.953,0.996
897,7.148,10.803333324,38976187.00000001,44.63461666666667,152.35845,332011.0,332011.0,1104.2959999999998,561.15,968.5699999999999,295300.0,99800.0,1533200.0,103499.99999999999,0.44081000000000004,0.873,0.953,0.996
898,8.206,12.346666656,50994819.0,51.45925,155.40758333333332,438051.0,438051.0,1201.681,561.15,1010.593,356000.0,99800.0,1820000.0,104099.99999999999,0.60306,1.194,0.953,0.996
899,9.3,13.889999988,72779356.0,59.340583333333335,163.18213333333333,644834.0,644834.0,1366.902,561.15,1058.242,447600.0,99800.0,2226300.0,104900.0,0.9012000000000001,1.784,0.953,0.996
900,1.138,1.543333332,657677.0,22.764616666666665,112.29521666666666,8469.0,8469.0,730.635,561.15,822.1179999999999,111100.0,99800.0,591300.0,101899.99999999999,0.0,0.076,0.953,0.997
901,2.088,3.086666664,3808991.0,22.43563333333333,114.3155,22658.0,22658.0,811.347,561.15,838.12,122600.0,99800.0,656100.0,101899.99999999999,0.21102,0.184,0.953,0.997
902,3.144,4.6299999960000005,8381171.0,23.1128,119.36365,60384.0,60384.0,859.856,561.15,856.794,138700.0,99800.0,741600.0,102000.0,0.12293,0.243,0.953,0.997
903,4.161,6.173333328,14725820.0,25.791283333333336,130.50261666666665,113809.0,113809.0,913.8489999999999,561.15,882.797,165400.0,99800.0,881300.0000000001,102200.0,0.17125,0.339,0.953,0.997
904,5.14,7.71666666,21639366.0,32.0725,141.86606666666665,175307.0,175307.0,981.616,561.15,914.048,207300.0,99800.0,1095200.0,102600.0,0.25075,0.496,0.953,0.997
905,6.175,9.259999992000001,29798156.000000004,38.453700000000005,147.46326666666667,246369.0,246369.0,1047.782,561.15,943.949,249500.0,99800.0,1306200.0,103000.0,0.34102,0.675,0.953,0.997
906,7.148,10.803333324,38975879.0,44.63463333333333,152.36685,332070.0,332070.0,1103.2959999999998,561.15,968.405,295200.0,99800.0,1531600.0,103499.99999999999,0.44002,0.871,0.953,0.997
907,8.206,12.346666656,50994708.0,51.4592,155.41424999999998,438040.0,438040.0,1200.6709999999998,561.15,1010.443,355900.0,99800.0,1817899.9999999998,104099.99999999999,0.6021200000000001,1.192,0.953,0.997
908,9.3,13.889999988,72779974.0,59.34065,163.19406666666666,644822.0,644822.0,1366.0459999999998,561.15,1058.112,447499.99999999994,99800.0,2223700.0,104900.0,0.90018,1.782,0.953,0.997
909,1.138,1.543333332,902978.0,22.936016666666667,112.45388333333334,9064.0,9064.0,737.193,561.15,823.536,112200.00000000001,99800.0,596800.0,101899.99999999999,0.0,0.083,0.953,0.998
910,2.088,3.086666664,3779180.0,22.43675,114.35846666666666,22667.0,22667.0,809.6859999999999,561.15,837.84,122500.00000000001,99800.0,655000.0,101899.99999999999,0.21009,0.183,0.953,0.998
911,3.144,4.6299999960000005,8381242.0,23.112816666666667,119.40688333333333,60377.0,60377.0,859.062,561.15,856.6469999999999,138700.0,99800.0,740900.0,102000.0,0.1226,0.243,0.953,0.998
912,4.161,6.173333328,14725961.000000002,25.7913,130.53673333333333,113808.0,113808.0,912.994,561.15,882.64,165300.0,99800.0,880400.0,102200.0,0.17084,0.338,0.953,0.998
913,5.14,7.71666666,21639326.0,32.07255,141.88126666666668,175361.0,175361.0,980.6709999999999,561.15,913.871,207300.0,99800.0,1094100.0,102600.0,0.2502,0.495,0.953,0.998
914,6.175,9.259999992000001,29798082.000000004,38.45356666666667,147.4802,246333.0,246333.0,1046.72,561.15,943.7339999999999,249400.00000000003,99800.0,1304900.0,103000.0,0.34031999999999996,0.674,0.953,0.998
915,7.148,10.803333324,38975600.0,44.63463333333333,152.37525,332138.0,332138.0,1102.3,561.15,968.241,295200.0,99800.0,1529900.0,103499.99999999999,0.43924,0.87,0.953,0.998
916,8.206,12.346666656,50994573.0,51.45918333333333,155.42090000000002,437963.0,437963.0,1199.664,561.15,1010.294,355800.0,99800.0,1815900.0,104099.99999999999,0.60118,1.19,0.953,0.998
917,9.3,13.889999988,72780874.00000001,59.340583333333335,163.20598333333334,645119.0,645119.0,1365.194,561.15,1057.984,447300.0,99800.0,2221000.0,104900.0,0.89917,1.78,0.953,0.998
918,1.138,1.543333332,1151053.0,23.08246666666667,112.59643333333334,9572.0,9572.0,743.688,561.15,824.963,113300.0,99800.0,602300.0,101899.99999999999,0.0,0.091,0.953,0.999
919,2.088,3.086666664,3591766.0,22.45825,114.41336666666666,22892.0,22892.0,803.025,561.15,836.941,121900.00000000001,99800.0,651200.0,101899.99999999999,0.19727,0.174,0.953,0.999
920,3.144,4.6299999960000005,8381287.0,23.112833333333334,119.45011666666666,60374.0,60374.0,858.27,561.15,856.499,138600.0,99800.0,740200.0,102000.0,0.12227,0.242,0.953,0.999
921,4.161,6.173333328,14726011.0,25.7913,130.57075,113816.0,113816.0,912.141,561.15,882.483,165300.0,99800.0,879500.0,102200.0,0.17042000000000002,0.337,0.953,0.999
922,5.14,7.71666666,21639525.0,32.072583333333334,141.89656666666667,175324.0,175324.0,979.7289999999999,561.15,913.694,207300.0,99800.0,1093000.0,102600.0,0.24966000000000002,0.494,0.953,0.999
923,6.175,9.259999992000001,29798362.999999996,38.453516666666665,147.49745,246306.0,246306.0,1045.6599999999999,561.15,943.521,249400.00000000003,99800.0,1303500.0,103000.0,0.33962000000000003,0.672,0.953,0.999
924,7.148,10.803333324,38975334.0,44.6346,152.38365,332080.0,332080.0,1101.306,561.15,968.077,295100.0,99800.0,1528300.0,103499.99999999999,0.43845999999999996,0.868,0.953,0.999
925,8.206,12.346666656,50994486.0,51.45916666666667,155.42755,438101.0,438101.0,1198.6599999999999,561.15,1010.146,355700.0,99800.0,1813900.0,104099.99999999999,0.60024,1.188,0.953,0.999
926,9.3,13.889999988,72781758.0,59.34056666666667,163.21783333333332,644999.0,644999.0,1364.344,561.15,1057.856,447200.00000000006,99800.0,2218400.0,104900.0,0.89815,1.778,0.953,0.999
927,1.138,1.543333332,1267260.0,23.141883333333332,112.68,9781.0,9781.0,746.428,561.15,825.519,113799.99999999999,99800.0,604500.0,101899.99999999999,0.0,0.094,0.953,1.0
928,2.088,3.086666664,3459120.0,22.474249999999998,114.46603333333334,23063.0,23063.0,798.215,561.15,836.187,121500.00000000001,99800.0,648000.0,101899.99999999999,0.19084,0.168,0.953,1.0
929,3.144,4.6299999960000005,8381428.0,23.112833333333334,119.49345,60388.0,60388.0,857.48,561.15,856.352,138600.0,99800.0,739500.0,102000.0,0.12194,0.241,0.953,1.0
930,4.161,6.173333328,14726018.0,25.791316666666667,130.60475,113801.0,113801.0,911.29,561.15,882.326,165300.0,99800.0,878600.0,102200.0,0.17001000000000002,0.337,0.953,1.0
931,5.14,7.71666666,21639629.0,32.07261666666667,141.91181666666668,175335.0,175335.0,978.789,561.15,913.518,207200.0,99800.0,1091900.0,102600.0,0.24911000000000003,0.493,0.953,1.0
932,6.175,9.259999992000001,29798557.0,38.4535,147.51466666666664,246381.0,246381.0,1044.603,561.15,943.309,249400.00000000003,99800.0,1302200.0,103000.0,0.33893,0.671,0.953,1.0
933,7.148,10.803333324,38975066.0,44.63461666666667,152.39203333333336,332123.0,332123.0,1100.3139999999999,561.15,967.914,295000.0,99800.0,1526600.0,103499.99999999999,0.43767000000000006,0.867,0.953,1.0
934,8.206,12.346666656,50994433.0,51.45911666666667,155.43418333333332,438074.0,438074.0,1197.6599999999999,561.15,1009.999,355700.0,99800.0,1811900.0,104099.99999999999,0.5993,1.186,0.953,1.0
935,9.3,13.889999988,72782758.0,59.34143333333333,163.22986666666665,645143.0,645143.0,1363.502,561.15,1057.73,447100.0,99800.0,2215800.0,104900.0,0.89715,1.776,0.953,1.0
936,1.138,1.543333332,1949674.0,21.88615,110.78813333333332,5599.0,5599.0,812.103,561.15,832.247,115500.0,99800.0,631500.0,101899.99999999999,0.30096,0.184,0.954,0.975
937,2.088,3.086666664,6772786.0,22.703300000000002,113.51208333333334,25624.0,25624.0,905.6709999999999,561.15,852.948,132200.0,99800.0,723600.0,101899.99999999999,0.17707,0.289,0.954,0.975
938,3.144,4.6299999960000005,8378813.0,23.112583333333333,118.37615000000001,60348.0,60348.0,877.273,561.15,859.845,138900.0,99800.0,757600.0,102000.0,0.13017,0.258,0.954,0.975
939,4.161,6.173333328,14723758.999999998,25.79105,129.72226666666666,113792.0,113792.0,932.727,561.15,886.108,165800.0,99800.0,901099.9999999999,102200.0,0.18034,0.357,0.954,0.975
940,5.14,7.71666666,21635228.0,32.07185,141.5145,175265.0,175265.0,1002.4639999999999,561.15,917.775,208000.0,99800.0,1120300.0,102600.0,0.26276,0.52,0.954,0.975
941,6.175,9.259999992000001,29791459.0,38.45746666666666,147.06616666666665,246194.0,246194.0,1071.434,561.15,948.554,250300.0,99800.0,1336400.0,103000.0,0.35657,0.706,0.954,0.975
942,7.148,10.803333324,38984647.00000001,44.63473333333333,152.17338333333333,332203.0,332203.0,1125.149,561.15,971.8199999999999,296600.0,99800.0,1569200.0,103499.99999999999,0.45738,0.906,0.954,0.975
943,8.206,12.346666656,50996054.0,51.45888333333333,155.26803333333334,438040.0,438040.0,1222.557,561.15,1013.6179999999999,357900.0,99800.0,1864600.0,104099.99999999999,0.62283,1.233,0.954,0.975
944,9.3,13.889999988,72761803.0,59.339933333333335,162.89576666666665,644992.0,644992.0,1384.2289999999998,561.15,1060.763,450300.0,99800.0,2283700.0,104900.0,0.92238,1.826,0.954,0.975
945,1.138,1.543333332,948745.0,22.01878333333333,110.89258333333333,6021.0,6021.0,774.191,561.15,826.736,112000.00000000001,99800.0,609400.0,101899.99999999999,0.24422999999999997,0.137,0.954,0.976
946,2.088,3.086666664,6811537.0,22.716966666666668,113.5631,25778.0,25778.0,905.545,561.15,852.9399999999999,132400.0,99800.0,723600.0,101899.99999999999,0.17105,0.289,0.954,0.976
947,3.144,4.6299999960000005,8378918.0,23.112583333333333,118.41913333333333,60350.0,60350.0,876.443,561.15,859.6949999999999,138900.0,99800.0,756900.0,102000.0,0.12983,0.257,0.954,0.976
948,4.161,6.173333328,14723891.000000002,25.79105,129.7557,113773.0,113773.0,931.8249999999999,561.15,885.9449999999999,165800.0,99800.0,900200.0000000001,102200.0,0.17991,0.356,0.954,0.976
949,5.14,7.71666666,21635312.0,32.07188333333333,141.52966666666669,175284.0,175284.0,1001.465,561.15,917.59,207900.00000000003,99800.0,1119100.0,102600.0,0.26219000000000003,0.519,0.954,0.976
950,6.175,9.259999992000001,29791708.0,38.45715,147.08335,246277.0,246277.0,1070.299,561.15,948.326,250300.0,99800.0,1335000.0,103000.0,0.35583,0.704,0.954,0.976
